Fecha_Hora,Artista,Tema
11/11/2022 20:57,Los Gardelitos,No Puedo Parar Mi Moto
11/11/2022 20:57,La Renga,Lo Frágil De La Locura
11/11/2022 20:57,Viejas Locas,Difícil De Entender
11/11/2022 20:57,Los Piojos,Globalización
11/11/2022 20:57,Los Piojos,Globalización
11/11/2022 20:56,Los Piojos,Pacífico
11/11/2022 20:56,Skay Beilinson,El Sueño del Jinete
11/11/2022 20:51,La Renga,El Ojo del Huracán
11/11/2022 20:47,Árbol,Jijiji
11/11/2022 20:47,Los Gardelitos,Sortilegio de Arrabal (En Vivo)
11/11/2022 20:47,Almafuerte,Convide Rutero
11/11/2022 20:47,Charly García,Tu Amor
11/11/2022 20:43,Los Piojos,Reggae Rojo y Negro
11/11/2022 20:29,La Renga,La Razón Que Te Demora
11/11/2022 20:24,Viejas Locas,Adrenalina
11/11/2022 20:24,Gustavo Cerati,Crimen
11/11/2022 20:20,Los Piojos,Yira Yira - En Vivo
11/11/2022 20:20,Viejas Locas,Adrenalina
11/11/2022 20:20,Gustavo Cerati,Crimen
11/11/2022 20:20,Los Gardelitos,Caras De Limon
11/11/2022 20:20,Skay Beilinson,Flores Secas
11/11/2022 20:17,La Renga,A Tu Lado
11/11/2022 20:14,Serú Girán,Seminare (Remasterizado 2021)
11/11/2022 20:14,Pappo's Blues,Tomé Demasiado
11/11/2022 20:10,Patricio Rey y sus Redonditos de Ricota,Yo Caníbal
11/11/2022 20:10,Serú Girán,Seminare (Remasterizado 2021)
11/11/2022 20:10,Bersuit Vergarabat,La Soledad
11/11/2022 20:10,Pappo's Blues,Tomé Demasiado
11/11/2022 20:07,Patricio Rey y sus Redonditos de Ricota,Yo Caníbal
11/11/2022 20:07,Bersuit Vergarabat,La Soledad
11/11/2022 20:04,Los Piojos,Fantasma
11/11/2022 19:59,La Renga,Voy A Bailar A La Nave Del Olvido - Live
11/11/2022 19:00,La Renga,Voy A Bailar A La Nave Del Olvido - Live
11/11/2022 18:45,Los Caballeros De La Quema,Patri
11/11/2022 18:35,Viejas Locas,Hombre Suburbano
11/11/2022 18:34,Ivan Noble,Otro Vaso y Me Voy
11/11/2022 18:34,Kapanga,Fumar
11/11/2022 18:34,Los Piojos,Luz de Marfil
11/11/2022 18:29,La Renga,Hablando De La Libertad
11/11/2022 18:23,Los Twist,Mocasín
11/11/2022 18:23,Los Caballeros De La Quema,Todos Atrás y Dios de Nueve
11/11/2022 18:23,Los Gardelitos,Puño y Letra
11/11/2022 18:23,Bersuit Vergarabat,Murguita Del Sur
11/11/2022 18:18,Los Piojos,Media Caña
11/11/2022 18:13,La Renga,El Twist Del Pibe
11/11/2022 18:10,La Vela Puerca,Llenos De Magia
11/11/2022 18:06,JAF,Hombre De Blues
11/11/2022 18:06,Bersuit Vergarabat,Esperando El Impacto
11/11/2022 18:01,Ivan Noble,No Cuentes Conmigo
11/11/2022 17:48,Los Piojos,Ruleta
11/11/2022 17:44,La Renga,Tripa Y Corazón
11/11/2022 17:37,Los Piojos,Tan Solo - En Vivo
11/11/2022 17:23,Los Piojos,No Pares - En Vivo
11/11/2022 17:11,Los Piojos,Canción de Cuna - En Vivo
11/11/2022 17:04,Los Piojos,Fijate - En Vivo
11/11/2022 17:00,Los Piojos,Como Alí - En Vivo
11/11/2022 01:43,Los Piojos,Cruel - En Vivo
11/11/2022 01:38,Los Piojos,El Balneario de los Doctores Crotos - En Vivo
11/11/2022 01:38,Los Piojos,Llevatelo - En Vivo
11/11/2022 01:37,Los Piojos,Genius (El Mendigo de Dock Sud) - En Vivo
11/11/2022 01:28,Los Piojos,Morella - En Vivo
11/11/2022 01:22,Los Piojos,Fíjate - En Vivo
11/11/2022 01:18,Los Piojos,Y Que Más - En Vivo
10/11/2022 20:52,Los Piojos,El Farolito (La Rubia Tarada) - En Vivo
10/11/2022 20:37,Los Piojos,Pensar en Nada - En Vivo
10/11/2022 20:32,Los Piojos,Llévatelo - En Vivo
10/11/2022 20:26,Los Piojos,Extraña Soledad - En Vivo
10/11/2022 20:21,Los Piojos,El Rey del Blues (B. B. King) - En Vivo
10/11/2022 20:20,Los Piojos,Labios de Seda - En Vivo
10/11/2022 20:16,Los Piojos,Yira Yira - En Vivo
10/11/2022 20:16,Los Piojos,Muy Despacito - En Vivo
10/11/2022 20:12,Los Piojos,Cancheros - En Vivo
10/11/2022 20:08,Los Piojos,A Veces - En Vivo
10/11/2022 20:03,Los Piojos,Taxi Boy - En Vivo
10/11/2022 19:59,Los Piojos,Ximenita - En Vivo
10/11/2022 19:56,Los Piojos,Babilonia - En Vivo
10/11/2022 19:53,Los Piojos,María y José - En Vivo
10/11/2022 01:31,Ricky Martin,Vente Pa' Ca (feat. Maluma)
10/11/2022 01:19,Ricky Martin,Livin' la Vida Loca
10/11/2022 01:15,Coldplay,Clocks
10/11/2022 01:10,Coldplay,Fix You
10/11/2022 01:08,Coldplay,Sparks
10/11/2022 01:04,Coldplay,My Universe
10/11/2022 01:04,Coldplay,Viva La Vida
10/11/2022 01:00,Coldplay,A Sky Full of Stars
10/11/2022 00:55,Coldplay,Paradise
10/11/2022 00:51,Coldplay,Yellow
9/11/2022 23:53,Coldplay,Yellow
9/11/2022 22:18,Coldplay,Yellow
9/11/2022 22:00,Coldplay,Paradise
9/11/2022 22:00,Coldplay,Paradise
9/11/2022 22:00,Coldplay,A Sky Full of Stars
9/11/2022 21:55,Coldplay,Life in Technicolor
9/11/2022 21:55,Coldplay,Everglow
9/11/2022 21:55,Coldplay,Up&Up
9/11/2022 21:52,Coldplay,??
9/11/2022 21:52,Coldplay,Ghost Story
9/11/2022 21:48,Coldplay,Fun (feat. Tove Lo)
9/11/2022 21:47,Los Piojos,Vine Hasta Aquí
9/11/2022 21:44,La Renga,El Twist Del Pibe
9/11/2022 21:41,Bersuit Vergarabat,Murguita Del Sur
9/11/2022 21:36,Riff,No Obstante Lo Cual
9/11/2022 21:34,Los Caballeros De La Quema,Todos Atrás y Dios de Nueve
9/11/2022 21:29,Ivan Noble,No Cuentes Conmigo
9/11/2022 21:22,Ivan Noble,No Cuentes Conmigo
9/11/2022 21:10,Los Piojos,Ruleta
9/11/2022 21:05,La Renga,Tripa Y Corazón
9/11/2022 21:02,Los Piojos,No Parés
9/11/2022 20:57,Los Piojos,Canción de Cuna
9/11/2022 20:52,Los Piojos,Al Desierto
9/11/2022 20:48,Los Piojos,Dientes de Cordero
9/11/2022 20:43,Los Piojos,Solo y en Paz
9/11/2022 20:39,Los Piojos,Amor de Perros
9/11/2022 20:34,Los Piojos,Entrando en Tu Ciudad
9/11/2022 20:30,Los Piojos,Motumbo
9/11/2022 01:28,Los Piojos,Entrando en Tu Ciudad
9/11/2022 01:18,Los Piojos,Motumbo
9/11/2022 01:15,La Renga,Tripa Y Corazón
9/11/2022 01:15,Los Piojos,Vine Hasta Aquí
9/11/2022 01:11,La Renga,Tripa Y Corazón
9/11/2022 01:08,Los Piojos,No Parés
9/11/2022 01:03,Los Piojos,Canción de Cuna
9/11/2022 01:02,Los Piojos,Al Desierto
9/11/2022 00:58,Los Piojos,Solo y en Paz
9/11/2022 00:58,Los Piojos,Entrando en Tu Ciudad
9/11/2022 00:58,Los Piojos,Dientes de Cordero
9/11/2022 00:58,Los Piojos,Amor de Perros
9/11/2022 00:54,Los Piojos,Motumbo
9/11/2022 00:54,Los Piojos,Motumbo
9/11/2022 00:54,Los Piojos,Entrando en Tu Ciudad
9/11/2022 00:54,Los Piojos,Entrando en Tu Ciudad
9/11/2022 00:54,Los Piojos,Amor de Perros
9/11/2022 00:50,Los Piojos,Sudestada
9/11/2022 00:46,Los Piojos,Fantasma
9/11/2022 00:46,Los Piojos,Como Alí
9/11/2022 00:46,Los Piojos,Langostas
9/11/2022 00:46,Los Piojos,Guadalupe
8/11/2022 21:08,Los Piojos,Guadalupe
8/11/2022 20:56,Los Piojos,Fantasma
6/11/2022 15:14,Piti Fernández,EN CUERO Y EN PATAS
6/11/2022 15:13,La Vela Puerca,Llenos De Magia
6/11/2022 03:03,La Vela Puerca,Llenos De Magia
6/11/2022 02:50,Los Piojos,Media Caña
6/11/2022 02:45,Ivan Noble,No Cuentes Conmigo
6/11/2022 02:44,La Renga,Tripa Y Corazón
6/11/2022 02:41,Los Piojos,Tan Solo - En Vivo
6/11/2022 02:18,Los Piojos,No Pares - En Vivo
6/11/2022 00:04,Los Piojos,No Pares - En Vivo
5/11/2022 23:45,Coldplay,Clocks
5/11/2022 23:44,Coldplay,My Universe
5/11/2022 23:25,Coldplay,Paradise
5/11/2022 17:59,Coldplay,Paradise
5/11/2022 17:46,Coldplay,A Sky Full of Stars
5/11/2022 17:42,Coldplay,Fix You
5/11/2022 17:37,Coldplay,Viva La Vida
5/11/2022 17:33,Coldplay,Hymn for the Weekend
5/11/2022 17:29,Coldplay,The Scientist
5/11/2022 17:28,Coldplay,Sparks
5/11/2022 17:25,Coldplay,Yellow
5/11/2022 17:20,Los Piojos,Globalización
5/11/2022 17:19,Los Piojos,Vine Hasta Aquí
5/11/2022 17:15,Los Piojos,Fijate
5/11/2022 17:15,Los Piojos,Ruleta
5/11/2022 17:15,Los Piojos,Globalización
5/11/2022 17:15,Los Piojos,Reggae Rojo y Negro
5/11/2022 17:14,Los Piojos,Morella
5/11/2022 17:02,Los Piojos,Ruleta
5/11/2022 16:58,Los Piojos,Ruleta
5/11/2022 16:58,Los Piojos,Morella
5/11/2022 16:53,Los Piojos,Reggae Rojo y Negro
5/11/2022 16:49,Los Piojos,Fijate
5/11/2022 16:49,Los Piojos,Globalización
5/11/2022 16:48,Los Piojos,Vine Hasta Aquí
5/11/2022 16:43,Los Piojos,Fijate
5/11/2022 16:43,Los Piojos,Fijate
5/11/2022 16:43,Los Piojos,Vine Hasta Aquí
5/11/2022 16:43,Los Piojos,Globalización
5/11/2022 16:43,Los Piojos,Reggae Rojo y Negro
5/11/2022 16:43,Los Piojos,Luz de Marfil
5/11/2022 00:40,Los Piojos,Fijate
5/11/2022 00:09,Los Piojos,Globalización
5/11/2022 00:05,Los Piojos,Vine Hasta Aquí
5/11/2022 00:00,Los Piojos,Media Caña
5/11/2022 00:00,Los Piojos,Fijate
5/11/2022 00:00,Los Piojos,La Luna y la Cabra
5/11/2022 00:00,Los Piojos,Ruleta
5/11/2022 00:00,Los Piojos,Mi Babe
5/11/2022 00:00,Los Piojos,Morella
5/11/2022 00:00,Los Piojos,Globalización
5/11/2022 00:00,Los Piojos,Reggae Rojo y Negro
4/11/2022 23:57,Los Piojos,Media Caña
4/11/2022 23:46,Los Piojos,Media Caña
4/11/2022 23:46,Los Piojos,Merecido
4/11/2022 23:46,Los Piojos,La Luna y la Cabra
4/11/2022 23:46,Los Piojos,La Luna y la Cabra
4/11/2022 23:46,Los Piojos,Mi Babe
4/11/2022 23:46,Los Piojos,Morella
4/11/2022 23:46,Los Piojos,San Jauretche
4/11/2022 23:34,Los Piojos,Merecido
4/11/2022 23:30,Los Piojos,Mi Babe
4/11/2022 23:25,Los Piojos,Media Caña
4/11/2022 23:20,Los Piojos,La Luna y la Cabra
4/11/2022 23:16,Los Piojos,Morella
4/11/2022 23:12,Los Piojos,Ruleta
3/11/2022 20:35,Los Piojos,Ruleta
3/11/2022 20:24,Los Piojos,Ruleta
3/11/2022 20:24,Los Piojos,Morella
3/11/2022 20:24,Los Piojos,Reggae Rojo y Negro
3/11/2022 20:21,Los Piojos,Fijate
3/11/2022 20:12,Los Piojos,Vine Hasta Aquí
3/11/2022 20:12,Los Piojos,Globalización
3/11/2022 19:52,Los Piojos,Luz de Marfil
3/11/2022 19:42,Los Piojos,Labios de Seda
3/11/2022 16:37,Los Piojos,Buenos Días Palomar
3/11/2022 16:22,Los Piojos,Hoy Es Hoy
3/11/2022 16:17,Los Piojos,Salitral
3/11/2022 16:13,Los Piojos,Unbekannt
3/11/2022 16:08,Los Piojos,Basta de Penas
3/11/2022 16:04,Los Piojos,Un Buen Día
3/11/2022 16:01,Los Piojos,Difícil
3/11/2022 15:54,Los Piojos,Cruces y Flores
3/11/2022 13:11,Los Piojos,Cruces y Flores
3/11/2022 12:58,Los Piojos,Pollo Viejo
3/11/2022 12:54,Los Piojos,Bicho de Ciudad
3/11/2022 00:39,Los Piojos,Bicho de Ciudad
3/11/2022 00:24,Los Piojos,Pollo Viejo
3/11/2022 00:23,Los Piojos,Bicho de Ciudad
3/11/2022 00:18,Los Piojos,Cruces y Flores
3/11/2022 00:18,Los Piojos,Pollo Viejo
2/11/2022 22:25,Los Piojos,Cruces y Flores
2/11/2022 22:06,Los Piojos,Pollo Viejo
2/11/2022 22:01,Los Piojos,Bicho de Ciudad
2/11/2022 21:56,Los Piojos,Pollo Viejo
2/11/2022 21:40,Los Piojos,Pollo Viejo
2/11/2022 21:29,Los Piojos,Bicho de Ciudad
2/11/2022 21:19,Los Piojos,Pollo Viejo
2/11/2022 21:19,Los Piojos,Bicho de Ciudad
2/11/2022 21:13,Los Piojos,Pollo Viejo
2/11/2022 17:58,Los Piojos,Pollo Viejo
2/11/2022 17:46,Los Piojos,Bicho de Ciudad
2/11/2022 17:41,Los Piojos,Pacífico
2/11/2022 17:41,Los Piojos,Civilización
2/11/2022 17:36,Los Piojos,No Pares - En Vivo
2/11/2022 17:26,Los Piojos,No Pares - En Vivo
2/11/2022 17:14,Los Piojos,Canción de Cuna - En Vivo
2/11/2022 17:13,Los Piojos,Fijate - En Vivo
2/11/2022 17:09,Los Piojos,Como Alí - En Vivo
2/11/2022 17:05,Los Piojos,Cruel - En Vivo
2/11/2022 17:01,Los Piojos,El Farolito - En Vivo
2/11/2022 01:57,Los Piojos,El Farolito - En Vivo
2/11/2022 01:44,Los Piojos,Tan Solo - En Vivo
2/11/2022 01:42,Los Piojos,No Pares - En Vivo
2/11/2022 01:34,Los Piojos,Fijate - En Vivo
2/11/2022 01:33,Los Piojos,Como Alí - En Vivo
2/11/2022 01:33,Los Piojos,Cruel - En Vivo
2/11/2022 01:29,El Plan De La Mariposa,Incandescente
2/11/2022 01:24,El Plan De La Mariposa,Tesoro Escondido
2/11/2022 01:19,El Plan De La Mariposa,Mar Argentino
2/11/2022 01:16,El Plan De La Mariposa,Vuelvo a Caer en un Túnel de Algodón
2/11/2022 01:12,El Plan De La Mariposa,Romance Con el Desapego
2/11/2022 01:08,El Plan De La Mariposa,Llega llega llega
2/11/2022 01:05,El Plan De La Mariposa,Ella Es Agua
2/11/2022 01:00,El Plan De La Mariposa,La Vida Cura
2/11/2022 00:56,El Plan De La Mariposa,Túnel de la Vida
2/11/2022 00:52,El Plan De La Mariposa,Oro de Abeja
2/11/2022 00:48,El Plan De La Mariposa,El Riesgo
28/10/2022 22:35,La Renga,Hablando De La Libertad
28/10/2022 21:31,La Renga,Hablando De La Libertad
28/10/2022 21:18,Ivan Noble,Olivia
28/10/2022 21:17,Los Piojos,Reggae Rojo y Negro
28/10/2022 21:13,Árbol,Jijiji
28/10/2022 21:10,Los Gardelitos,Llamame
28/10/2022 21:10,Bersuit Vergarabat,Murguita Del Sur
28/10/2022 21:09,La Renga,Voy A Bailar A La Nave Del Olvido - Live
28/10/2022 21:04,Los Caballeros De La Quema,Patri
28/10/2022 21:01,La Renga,Oscuro diamante
28/10/2022 21:01,Ivan Noble,El Chico De Los Mandados
28/10/2022 21:01,Las Pastillas del Abuelo,Tantas Escaleras
28/10/2022 21:01,Los Piojos,Luz de Marfil
28/10/2022 21:01,Cuentos Borgeanos,Eternidad
28/10/2022 21:00,Ivan Noble,Un Minuto Antes de Dejar de Quererte
28/10/2022 21:00,Memphis La Blusera,Irresponsable
28/10/2022 20:59,Los Caballeros De La Quema,Fulanos de Nadie
28/10/2022 20:55,Los Piojos,Media Caña
28/10/2022 20:50,Los Piojos,Media Caña
28/10/2022 20:50,Los Caballeros De La Quema,Fulanos de Nadie
28/10/2022 20:45,Intoxicados,De La Guitarra
28/10/2022 20:44,La Renga,El Twist Del Pibe
28/10/2022 20:41,Viejas Locas,Adrenalina
28/10/2022 20:39,Los Caballeros De La Quema,Sapo de Otro Pozo
28/10/2022 20:39,Pappo's Blues,Tomé Demasiado
28/10/2022 20:35,Ivan Noble,No Cuentes Conmigo
28/10/2022 20:35,Los Piojos,Vine Hasta Aquí
28/10/2022 20:30,La Renga,Bien Alto
28/10/2022 20:27,Ivan Noble,No Cuentes Conmigo
28/10/2022 20:27,Los Piojos,Vine Hasta Aquí
28/10/2022 20:25,Los Piojos,Vine Hasta Aquí
28/10/2022 20:21,La Renga,Bien Alto
28/10/2022 20:17,Árbol,Soy La Zoila
28/10/2022 20:17,Bersuit Vergarabat,Esperando El Impacto
28/10/2022 20:09,Los Caballeros De La Quema,Oxidado
28/10/2022 20:04,Árbol,Soy La Zoila
28/10/2022 20:04,Bersuit Vergarabat,Esperando El Impacto
28/10/2022 20:04,Bersuit Vergarabat,Esperando El Impacto
28/10/2022 20:00,Los Caballeros De La Quema,Oxidado
28/10/2022 19:55,La Renga,Tripa Y Corazón
28/10/2022 19:55,Ivan Noble,Moscas en la Casa
28/10/2022 19:55,Los Piojos,Globalización
28/10/2022 19:50,Almafuerte,Convide Rutero
28/10/2022 19:46,Los Caballeros De La Quema,Todos Atrás y Dios de Nueve
28/10/2022 19:46,Piti Fernández,EN CUERO Y EN PATAS
28/10/2022 19:41,Ivan Noble,Otro Vaso y Me Voy
28/10/2022 19:40,Los Piojos,Ruleta
28/10/2022 18:21,Los Piojos,Ruleta
28/10/2022 18:07,La Renga,En El Baldío
28/10/2022 18:03,Los Piojos,Buenos Días Palomar
28/10/2022 17:57,Los Piojos,Hoy Es Hoy
28/10/2022 17:52,Los Piojos,Salitral
28/10/2022 17:49,Los Piojos,Unbekannt
28/10/2022 17:44,Los Piojos,Basta de Penas
28/10/2022 17:40,Los Piojos,Un Buen Día
28/10/2022 17:37,Los Piojos,Difícil
28/10/2022 17:32,Los Piojos,Cruces y Flores
28/10/2022 17:28,Los Piojos,Pollo Viejo
28/10/2022 17:23,Los Piojos,Bicho de Ciudad
28/10/2022 17:18,Los Piojos,Pollo Viejo
28/10/2022 17:06,Los Piojos,Bicho de Ciudad
28/10/2022 16:53,Los Piojos,Civilización
28/10/2022 02:30,Los Piojos,Civilización
28/10/2022 02:13,Los Piojos,Pacífico
28/10/2022 02:08,Los Piojos,Pollo Viejo
28/10/2022 02:08,Los Piojos,Bicho de Ciudad
28/10/2022 02:08,Los Piojos,Civilización
28/10/2022 02:07,Los Piojos,Bicho de Ciudad
28/10/2022 02:02,Los Piojos,Pacífico
28/10/2022 02:02,Los Piojos,Civilización
28/10/2022 01:57,Los Piojos,Buenos Días Palomar
28/10/2022 01:57,Los Piojos,Cruces y Flores
28/10/2022 01:57,Los Piojos,Cruces y Flores
28/10/2022 01:57,Los Piojos,Difícil
28/10/2022 01:57,Los Piojos,Difícil
28/10/2022 01:57,Los Piojos,Hoy Es Hoy
28/10/2022 01:57,Los Piojos,Un Buen Día
28/10/2022 01:57,Los Piojos,Un Buen Día
28/10/2022 01:57,Los Piojos,Pollo Viejo
28/10/2022 01:57,Los Piojos,Pollo Viejo
28/10/2022 01:57,Los Piojos,Salitral
28/10/2022 01:57,Los Piojos,Bicho de Ciudad
28/10/2022 01:57,Los Piojos,Bicho de Ciudad
28/10/2022 01:57,Los Piojos,Unbekannt
28/10/2022 01:57,Los Piojos,Unbekannt
28/10/2022 01:57,Los Piojos,Civilización
28/10/2022 01:57,Los Piojos,Basta de Penas
28/10/2022 01:57,Los Piojos,Basta de Penas
28/10/2022 01:52,Los Piojos,Bicho de Ciudad
28/10/2022 01:43,Los Piojos,Civilización
28/10/2022 01:39,Los Piojos,Pacífico
28/10/2022 01:34,Los Piojos,Pacífico
28/10/2022 01:34,Los Piojos,Civilización
27/10/2022 19:36,Los Piojos,Globalización
27/10/2022 19:25,Los Piojos,Vine Hasta Aquí
27/10/2022 19:20,Los Piojos,Vine Hasta Aquí
27/10/2022 19:20,Los Piojos,Globalización
27/10/2022 19:09,Los Piojos,Fijate
27/10/2022 19:09,Los Piojos,Ruleta
27/10/2022 19:09,Los Piojos,Morella
27/10/2022 19:09,Los Piojos,Globalización
27/10/2022 19:09,Los Piojos,Reggae Rojo y Negro
27/10/2022 19:08,Los Piojos,Ruleta
27/10/2022 19:02,Los Piojos,Media Caña
27/10/2022 19:02,Los Piojos,La Luna y la Cabra
27/10/2022 19:02,Los Piojos,Mi Babe
27/10/2022 19:02,Los Piojos,Morella
27/10/2022 19:00,Los Piojos,Merecido
27/10/2022 18:53,Los Piojos,Media Caña
27/10/2022 18:53,Los Piojos,Mi Babe
27/10/2022 18:48,Los Piojos,La Luna y la Cabra
27/10/2022 18:47,Los Piojos,Morella
27/10/2022 18:42,Los Piojos,Ruleta
27/10/2022 13:45,Los Piojos,Ruleta
27/10/2022 13:30,Los Piojos,Fijate
27/10/2022 13:30,Los Piojos,Reggae Rojo y Negro
27/10/2022 12:35,Los Piojos,Fijate
27/10/2022 12:35,Los Piojos,Globalización
27/10/2022 12:34,Los Piojos,Vine Hasta Aquí
27/10/2022 12:30,Los Piojos,Luz de Marfil
21/10/2022 22:52,Ivan Noble,No Cuentes Conmigo
21/10/2022 21:36,Ivan Noble,No Cuentes Conmigo
21/10/2022 21:25,Los Piojos,Pacífico
21/10/2022 21:21,Los Caballeros De La Quema,Todos Atrás y Dios de Nueve
21/10/2022 21:16,La Renga,Hablando De La Libertad
21/10/2022 21:10,Árbol,Jijiji
21/10/2022 21:10,Bersuit Vergarabat,Esperando El Impacto
21/10/2022 21:06,Almafuerte,Convide Rutero
21/10/2022 21:03,Almafuerte,Convide Rutero
21/10/2022 21:03,Los Piojos,Globalización
21/10/2022 21:03,Bersuit Vergarabat,Esperando El Impacto
21/10/2022 21:03,Los Caballeros De La Quema,Hasta Estallar (En Vivo Provincia Emergente)
21/10/2022 21:02,La Renga,El Twist Del Pibe
21/10/2022 20:57,Pappo's Blues,Tomé Demasiado
21/10/2022 20:56,Piti Fernández,EN CUERO Y EN PATAS
21/10/2022 20:54,Bersuit Vergarabat,Murguita Del Sur
21/10/2022 20:30,Bersuit Vergarabat,Murguita Del Sur
21/10/2022 20:17,Los Piojos,Media Caña
21/10/2022 20:12,Los Piojos,Media Caña
21/10/2022 20:12,Bersuit Vergarabat,Murguita Del Sur
21/10/2022 20:12,Bersuit Vergarabat,Murguita Del Sur
21/10/2022 20:12,Piti Fernández,EN CUERO Y EN PATAS
21/10/2022 20:07,Bersuit Vergarabat,Murguita Del Sur
21/10/2022 20:07,Piti Fernández,EN CUERO Y EN PATAS
21/10/2022 20:07,Pappo's Blues,Tomé Demasiado
21/10/2022 20:06,La Renga,El Twist Del Pibe
21/10/2022 20:06,Los Piojos,Globalización
21/10/2022 20:06,Los Caballeros De La Quema,Hasta Estallar (En Vivo Provincia Emergente)
21/10/2022 20:06,Los Caballeros De La Quema,Hasta Estallar (En Vivo Provincia Emergente)
21/10/2022 20:01,La Renga,El Twist Del Pibe
21/10/2022 19:58,Los Piojos,Media Caña
21/10/2022 19:58,Bersuit Vergarabat,Murguita Del Sur
21/10/2022 19:58,Piti Fernández,EN CUERO Y EN PATAS
21/10/2022 19:58,Pappo's Blues,Tomé Demasiado
21/10/2022 19:50,Ivan Noble,Otro Vaso y Me Voy
21/10/2022 19:17,Ivan Noble,Otro Vaso y Me Voy
21/10/2022 19:06,La Renga,Tripa Y Corazón
21/10/2022 19:04,Los Piojos,Tan Solo - En Vivo
21/10/2022 18:40,Los Piojos,No Pares - En Vivo
21/10/2022 17:28,Los Piojos,No Pares - En Vivo
21/10/2022 17:16,Los Piojos,Tan Solo - En Vivo
21/10/2022 17:16,Los Piojos,No Pares - En Vivo
21/10/2022 01:57,Los Piojos,No Pares - En Vivo
21/10/2022 01:42,Los Piojos,Tan Solo - En Vivo
21/10/2022 01:39,Los Piojos,No Pares - En Vivo
21/10/2022 01:30,Los Piojos,Mi Babe
21/10/2022 01:28,Los Piojos,Media Caña
20/10/2022 20:49,Los Piojos,Mi Babe
20/10/2022 20:39,Los Piojos,Media Caña
20/10/2022 20:33,Los Piojos,Media Caña
20/10/2022 20:33,Los Piojos,Mi Babe
20/10/2022 20:27,Los Piojos,Media Caña
20/10/2022 20:27,Los Piojos,Mi Babe
20/10/2022 20:22,Los Piojos,La Luna y la Cabra
20/10/2022 20:22,Los Piojos,Morella
20/10/2022 20:21,Los Piojos,Ruleta
20/10/2022 20:17,Los Piojos,Fijate
20/10/2022 20:17,Los Piojos,Globalización
20/10/2022 20:17,Los Piojos,Reggae Rojo y Negro
20/10/2022 20:16,Los Piojos,Vine Hasta Aquí
20/10/2022 20:11,Los Piojos,Luz de Marfil
19/10/2022 01:53,Las Pelotas,Brilla (Shine)
19/10/2022 01:41,Las Pelotas,Cuándo Podrás Amar
19/10/2022 01:41,Las Pelotas,Ya Lo Sabés
19/10/2022 01:41,Las Pelotas,¿Qué Podés Dar?
19/10/2022 01:38,Las Pelotas,Si Supieras
19/10/2022 01:34,Las Pelotas,Si Supieras - En Vivo en el Luna Park
19/10/2022 01:34,Las Pelotas,Víctimas del Cielo
19/10/2022 01:31,Las Pelotas,Será
19/10/2022 01:28,Las Pelotas,Personalmente
18/10/2022 21:11,Ivan Noble,No Cuentes Conmigo
18/10/2022 20:57,Ivan Noble,Amor a Tercera Vista
18/10/2022 20:56,Ivan Noble,No Cuentes Conmigo
18/10/2022 20:52,Ivan Noble,Amor a Tercera Vista
18/10/2022 20:51,Ivan Noble,No Cuentes Conmigo
18/10/2022 20:47,Ivan Noble,Aburrido
18/10/2022 20:47,Ivan Noble,Princesa Tibia
18/10/2022 20:47,Ivan Noble,A los Abrazos Con Mis Malos Modales
18/10/2022 20:47,Ivan Noble,Preguntas Equivocadas
18/10/2022 20:46,Ivan Noble,Aburrido
18/10/2022 20:46,Ivan Noble,Amor a Tercera Vista
18/10/2022 20:46,Ivan Noble,Princesa Tibia
18/10/2022 20:46,Ivan Noble,No Cuentes Conmigo
18/10/2022 20:46,Ivan Noble,A los Abrazos Con Mis Malos Modales
18/10/2022 20:45,Ivan Noble,No Cuentes Conmigo
18/10/2022 20:41,Ivan Noble,Amor a Tercera Vista
18/10/2022 20:41,Ivan Noble,No Cuentes Conmigo
18/10/2022 20:35,Ivan Noble,No Cuentes Conmigo
18/10/2022 20:35,Ivan Noble,No Cuentes Conmigo
18/10/2022 20:35,Ivan Noble,Las Malas Compañias
16/10/2022 00:41,La Renga,En los Brazos del Sol
16/10/2022 00:22,La Renga,En los Brazos del Sol
